timestamp,totalBorrowBalanceUSD,totalDepositBalanceUSD,totalValueLockedUSD
1686574727,21706217.4154476610607962619208,30530822.99425161179120872650702524,30530822.99425161179120872650702524
1686691403,21975215.17683961061224692294374712,31460633.96536288059164646348053744,31460633.96536288059164646348053744
1686751511,22071549.5905553323082269666582,31522500.18334486781896262234859266,31522500.18334486781896262234859266
1686843479,20574062.92323902976440763116759268,29683985.04224067741808656243729791,29683985.04224067741808656243729791
1686946259,20746948.6094102481821598358098063,29891639.18686360563664269784296565,29891639.18686360563664269784296565
1687040183,20996679.3046089302322517962697015,30510922.88888895518938182824467672,30510922.88888895518938182824467672
1687129919,21087812.7932149062300441304284,30717527.06158420401809214898757768,30717527.06158420401809214898757768
1687200947,21039195.34647234425325371858955,29827643.05518720501126262126454157,29827643.05518720501126262126454157
1687297127,22591055.25398977634706774353,31292826.15550138453825855519261723,31292826.15550138453825855519261723
1687388675,25086585.92312871210132706113,34540512.70331900653964089358959188,34540512.70331900653964089358959188
1687545863,25041188.782037537449650644,34440447.66358707820107820238438832,34440447.66358707820107820238438832
1687633127,25081069.97352030996054453956152776,34933565.91084433498414325947011918,34933565.91084433498414325947011918
1687735175,25159652.5417705711530690794196,34765035.21904784994721623632093635,34765035.21904784994721623632093635
1687816427,24844053.5339861325216703588641,34243285.74100995376622713441656819,34243285.74100995376622713441656819
1687903883,24960503.26280087859405489891,34399813.35770121185051510449460688,34399813.35770121185051510449460688
1687977287,25045002.36341793664628765923,34521035.87485784018538629243893599,34521035.87485784018538629243893599
1688082983,30553035.7159596182440663718296695,40861804.31124993528029610208690824,40861804.31124993528029610208690824
1688104619,31376997.7275692825256833803548,41957675.59290078333874926672285299,41957675.59290078333874926672285299
1688175911,32002750.698665324987703464589559,43003092.75622656231340670963434035,43003092.75622656231340670963434035
1688328071,31874913.180892244589759863356392,42639438.48722760616904746419910077,42639438.48722760616904746419910077
1688408567,33277554.19089143520177828071,72878551.39004634557190850856415217,72878551.39004634557190850856415217
1688484515,33924547.45503293463655912726039695,73803919.34219970508060607754915419,73803919.34219970508060607754915419
1688549783,34871754.4171364031808242845013,73783050.29021730912028070238874195,73783050.29021730912028070238874195
1688642171,34645054.4599887665002381877,73058945.7109795967338281550051427,73058945.7109795967338281550051427
1688746439,38536229.55996599937582448072952325,76581211.63386392548747529998320654,76581211.63386392548747529998320654
1688859767,42291679.04056662864000960035574503,80887050.19165306589989831046315336,80887050.19165306589989831046315336
1688944067,53143549.65423412902133023744,93260004.15191373911437305533733794,93260004.15191373911437305533733794
1689116663,61724760.82030303148932926606,101913985.2735770720544398006746567,101913985.2735770720544398006746567
1689254843,62064694.3784424514564996606278,102376933.7208299980992776720304214,102376933.7208299980992776720304214
1689410591,63650862.7812249432078571878,105075637.0398361740059470114259035,105075637.0398361740059470114259035
1689523703,63622508.916654153013375399242,104987109.6650073632330568130163925,104987109.6650073632330568130163925
1689630599,63198930.98860625576507854518,104443026.6812563547337683644542217,104443026.6812563547337683644542217
